App,TestClass,TestFilePath,ProductionFilePath,RelativeTestFilePath,RelativeProductionFilePath,NumberOfMethods,Assertion Roulette,Conditional Test Logic,Constructor Initialization,Default Test,EmptyTest,Exception Catching Throwing,General Fixture,Mystery Guest,Print Statement,Redundant Assertion,Sensitive Equality,Verbose Test,Sleepy Test,Lazy Test,Duplicate Assert,Unknown Test,IgnoredTest,Resource Optimism,Magic Number Test,Dependent Test,Magic String Test,New Eager Test
177,SnellTest59.java,/mnt/c/Users/GIULIANO/Desktop/Tirocinio/Migliorato/TestSmellDetector/dataset/177/SnellTest.java,/mnt/c/Users/GIULIANO/Desktop/Tirocinio/Migliorato/TestSmellDetector/dataset/177/Snell.java,,,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
178,SnellTest60.java,/mnt/c/Users/GIULIANO/Desktop/Tirocinio/Migliorato/TestSmellDetector/dataset/178/SnellTest.java,/mnt/c/Users/GIULIANO/Desktop/Tirocinio/Migliorato/TestSmellDetector/dataset/178/Snell.java,,,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
179,SnellTest61.java,/mnt/c/Users/GIULIANO/Desktop/Tirocinio/Migliorato/TestSmellDetector/dataset/179/SnellTest.java,/mnt/c/Users/GIULIANO/Desktop/Tirocinio/Migliorato/TestSmellDetector/dataset/179/Snell.java,,,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
180,SnellTest62.java,/mnt/c/Users/GIULIANO/Desktop/Tirocinio/Migliorato/TestSmellDetector/dataset/180/SnellTest.java,/mnt/c/Users/GIULIANO/Desktop/Tirocinio/Migliorato/TestSmellDetector/dataset/180/Snell.java,,,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
181,SnellTest63.java,/mnt/c/Users/GIULIANO/Desktop/Tirocinio/Migliorato/TestSmellDetector/dataset/181/SnellTest.java,/mnt/c/Users/GIULIANO/Desktop/Tirocinio/Migliorato/TestSmellDetector/dataset/181/Snell.java,,,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
182,SnellTest64.java,/mnt/c/Users/GIULIANO/Desktop/Tirocinio/Migliorato/TestSmellDetector/dataset/182/SnellTest.java,/mnt/c/Users/GIULIANO/Desktop/Tirocinio/Migliorato/TestSmellDetector/dataset/182/Snell.java,,,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
183,SnellTest65.java,/mnt/c/Users/GIULIANO/Desktop/Tirocinio/Migliorato/TestSmellDetector/dataset/183/SnellTest.java,/mnt/c/Users/GIULIANO/Desktop/Tirocinio/Migliorato/TestSmellDetector/dataset/183/Snell.java,,,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
184,SnellTest66.java,/mnt/c/Users/GIULIANO/Desktop/Tirocinio/Migliorato/TestSmellDetector/dataset/184/SnellTest.java,/mnt/c/Users/GIULIANO/Desktop/Tirocinio/Migliorato/TestSmellDetector/dataset/184/Snell.java,,,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
185,SnellTest67.java,/mnt/c/Users/GIULIANO/Desktop/Tirocinio/Migliorato/TestSmellDetector/dataset/185/SnellTest.java,/mnt/c/Users/GIULIANO/Desktop/Tirocinio/Migliorato/TestSmellDetector/dataset/185/Snell.java,,,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
186,SnellTest68.java,/mnt/c/Users/GIULIANO/Desktop/Tirocinio/Migliorato/TestSmellDetector/dataset/186/SnellTest.java,/mnt/c/Users/GIULIANO/Desktop/Tirocinio/Migliorato/TestSmellDetector/dataset/186/Snell.java,,,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
187,SnellTest68.java,/mnt/c/Users/GIULIANO/Desktop/Tirocinio/Migliorato/TestSmellDetector/dataset/187/SnellTest.java,/mnt/c/Users/GIULIANO/Desktop/Tirocinio/Migliorato/TestSmellDetector/dataset/187/Snell.java,,,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
188,SnellTest69.java,/mnt/c/Users/GIULIANO/Desktop/Tirocinio/Migliorato/TestSmellDetector/dataset/188/SnellTest.java,/mnt/c/Users/GIULIANO/Desktop/Tirocinio/Migliorato/TestSmellDetector/dataset/188/Snell.java,,,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
189,SnellTest70.java,/mnt/c/Users/GIULIANO/Desktop/Tirocinio/Migliorato/TestSmellDetector/dataset/189/SnellTest.java,/mnt/c/Users/GIULIANO/Desktop/Tirocinio/Migliorato/TestSmellDetector/dataset/189/Snell.java,,,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
190,SnellTest71.java,/mnt/c/Users/GIULIANO/Desktop/Tirocinio/Migliorato/TestSmellDetector/dataset/190/SnellTest.java,/mnt/c/Users/GIULIANO/Desktop/Tirocinio/Migliorato/TestSmellDetector/dataset/190/Snell.java,,,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
191,SnellTest72.java,/mnt/c/Users/GIULIANO/Desktop/Tirocinio/Migliorato/TestSmellDetector/dataset/191/SnellTest.java,/mnt/c/Users/GIULIANO/Desktop/Tirocinio/Migliorato/TestSmellDetector/dataset/191/Snell.java,,,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
192,SnellTest73.java,/mnt/c/Users/GIULIANO/Desktop/Tirocinio/Migliorato/TestSmellDetector/dataset/192/SnellTest.java,/mnt/c/Users/GIULIANO/Desktop/Tirocinio/Migliorato/TestSmellDetector/dataset/192/Snell.java,,,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
193,SnellTest74.java,/mnt/c/Users/GIULIANO/Desktop/Tirocinio/Migliorato/TestSmellDetector/dataset/193/SnellTest.java,/mnt/c/Users/GIULIANO/Desktop/Tirocinio/Migliorato/TestSmellDetector/dataset/193/Snell.java,,,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
193,SnellTest74.java,/mnt/c/Users/GIULIANO/Desktop/Tirocinio/Migliorato/TestSmellDetector/dataset/193/SnellTest.java,/mnt/c/Users/GIULIANO/Desktop/Tirocinio/Migliorato/TestSmellDetector/dataset/193/Snell.java,,,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
194,SnellTest75.java,/mnt/c/Users/GIULIANO/Desktop/Tirocinio/Migliorato/TestSmellDetector/dataset/194/SnellTest.java,/mnt/c/Users/GIULIANO/Desktop/Tirocinio/Migliorato/TestSmellDetector/dataset/194/Snell.java,,,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
195,SnellTest76.java,/mnt/c/Users/GIULIANO/Desktop/Tirocinio/Migliorato/TestSmellDetector/dataset/195/SnellTest.java,/mnt/c/Users/GIULIANO/Desktop/Tirocinio/Migliorato/TestSmellDetector/dataset/195/Snell.java,,,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
195,SnellTest76.java,/mnt/c/Users/GIULIANO/Desktop/Tirocinio/Migliorato/TestSmellDetector/dataset/195/SnellTest.java,/mnt/c/Users/GIULIANO/Desktop/Tirocinio/Migliorato/TestSmellDetector/dataset/195/Snell.java,,,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
196,SnellTest77.java,/mnt/c/Users/GIULIANO/Desktop/Tirocinio/Migliorato/TestSmellDetector/dataset/196/SnellTest.java,/mnt/c/Users/GIULIANO/Desktop/Tirocinio/Migliorato/TestSmellDetector/dataset/196/Snell.java,,,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
197,SnellTest78.java,/mnt/c/Users/GIULIANO/Desktop/Tirocinio/Migliorato/TestSmellDetector/dataset/197/SnellTest.java,/mnt/c/Users/GIULIANO/Desktop/Tirocinio/Migliorato/TestSmellDetector/dataset/197/Snell.java,,,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
198,SnellTest79.java,/mnt/c/Users/GIULIANO/Desktop/Tirocinio/Migliorato/TestSmellDetector/dataset/198/SnellTest.java,/mnt/c/Users/GIULIANO/Desktop/Tirocinio/Migliorato/TestSmellDetector/dataset/198/Snell.java,,,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
199,SnellTest80.java,/mnt/c/Users/GIULIANO/Desktop/Tirocinio/Migliorato/TestSmellDetector/dataset/199/SnellTest.java,/mnt/c/Users/GIULIANO/Desktop/Tirocinio/Migliorato/TestSmellDetector/dataset/199/Snell.java,,,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
200,SnellTest81.java,/mnt/c/Users/GIULIANO/Desktop/Tirocinio/Migliorato/TestSmellDetector/dataset/200/SnellTest.java,/mnt/c/Users/GIULIANO/Desktop/Tirocinio/Migliorato/TestSmellDetector/dataset/200/Snell.java,,,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
201,SnellTest82.java,/mnt/c/Users/GIULIANO/Desktop/Tirocinio/Migliorato/TestSmellDetector/dataset/201/SnellTest.java,/mnt/c/Users/GIULIANO/Desktop/Tirocinio/Migliorato/TestSmellDetector/dataset/201/Snell.java,,,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
202,SnellTest83.java,/mnt/c/Users/GIULIANO/Desktop/Tirocinio/Migliorato/TestSmellDetector/dataset/202/SnellTest.java,/mnt/c/Users/GIULIANO/Desktop/Tirocinio/Migliorato/TestSmellDetector/dataset/202/Snell.java,,,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
203,SnellTest84.java,/mnt/c/Users/GIULIANO/Desktop/Tirocinio/Migliorato/TestSmellDetector/dataset/203/SnellTest.java,/mnt/c/Users/GIULIANO/Desktop/Tirocinio/Migliorato/TestSmellDetector/dataset/203/Snell.java,,,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
204,SnellTest85.java,/mnt/c/Users/GIULIANO/Desktop/Tirocinio/Migliorato/TestSmellDetector/dataset/204/SnellTest.java,/mnt/c/Users/GIULIANO/Desktop/Tirocinio/Migliorato/TestSmellDetector/dataset/204/Snell.java,,,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
205,SnellTest86.java,/mnt/c/Users/GIULIANO/Desktop/Tirocinio/Migliorato/TestSmellDetector/dataset/205/SnellTest.java,/mnt/c/Users/GIULIANO/Desktop/Tirocinio/Migliorato/TestSmellDetector/dataset/205/Snell.java,,,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
206,SnellTest87.java,/mnt/c/Users/GIULIANO/Desktop/Tirocinio/Migliorato/TestSmellDetector/dataset/206/SnellTest.java,/mnt/c/Users/GIULIANO/Desktop/Tirocinio/Migliorato/TestSmellDetector/dataset/206/Snell.java,,,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
207,SnellTest88.java,/mnt/c/Users/GIULIANO/Desktop/Tirocinio/Migliorato/TestSmellDetector/dataset/207/SnellTest.java,/mnt/c/Users/GIULIANO/Desktop/Tirocinio/Migliorato/TestSmellDetector/dataset/207/Snell.java,,,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
208,SnellTest89.java,/mnt/c/Users/GIULIANO/Desktop/Tirocinio/Migliorato/TestSmellDetector/dataset/208/SnellTest.java,/mnt/c/Users/GIULIANO/Desktop/Tirocinio/Migliorato/TestSmellDetector/dataset/208/Snell.java,,,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
209,SnellTest90.java,/mnt/c/Users/GIULIANO/Desktop/Tirocinio/Migliorato/TestSmellDetector/dataset/209/SnellTest.java,/mnt/c/Users/GIULIANO/Desktop/Tirocinio/Migliorato/TestSmellDetector/dataset/209/Snell.java,,,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
210,SnellTest91.java,/mnt/c/Users/GIULIANO/Desktop/Tirocinio/Migliorato/TestSmellDetector/dataset/210/SnellTest.java,/mnt/c/Users/GIULIANO/Desktop/Tirocinio/Migliorato/TestSmellDetector/dataset/210/Snell.java,,,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
211,SnellTest92.java,/mnt/c/Users/GIULIANO/Desktop/Tirocinio/Migliorato/TestSmellDetector/dataset/211/SnellTest.java,/mnt/c/Users/GIULIANO/Desktop/Tirocinio/Migliorato/TestSmellDetector/dataset/211/Snell.java,,,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
212,SnellTest93.java,/mnt/c/Users/GIULIANO/Desktop/Tirocinio/Migliorato/TestSmellDetector/dataset/212/SnellTest.java,/mnt/c/Users/GIULIANO/Desktop/Tirocinio/Migliorato/TestSmellDetector/dataset/212/Snell.java,,,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
213,SnellTest94.java,/mnt/c/Users/GIULIANO/Desktop/Tirocinio/Migliorato/TestSmellDetector/dataset/213/SnellTest.java,/mnt/c/Users/GIULIANO/Desktop/Tirocinio/Migliorato/TestSmellDetector/dataset/213/Snell.java,,,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
214,SnellTest95.java,/mnt/c/Users/GIULIANO/Desktop/Tirocinio/Migliorato/TestSmellDetector/dataset/214/SnellTest.java,/mnt/c/Users/GIULIANO/Desktop/Tirocinio/Migliorato/TestSmellDetector/dataset/214/Snell.java,,,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
215,SnellTest95.java,/mnt/c/Users/GIULIANO/Desktop/Tirocinio/Migliorato/TestSmellDetector/dataset/215/SnellTest.java,/mnt/c/Users/GIULIANO/Desktop/Tirocinio/Migliorato/TestSmellDetector/dataset/215/Snell.java,,,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
216,SnellTest95.java,/mnt/c/Users/GIULIANO/Desktop/Tirocinio/Migliorato/TestSmellDetector/dataset/216/SnellTest.java,/mnt/c/Users/GIULIANO/Desktop/Tirocinio/Migliorato/TestSmellDetector/dataset/216/Snell.java,,,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
217,SnellTest96.java,/mnt/c/Users/GIULIANO/Desktop/Tirocinio/Migliorato/TestSmellDetector/dataset/217/SnellTest.java,/mnt/c/Users/GIULIANO/Desktop/Tirocinio/Migliorato/TestSmellDetector/dataset/217/Snell.java,,,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
218,SnellTest97.java,/mnt/c/Users/GIULIANO/Desktop/Tirocinio/Migliorato/TestSmellDetector/dataset/218/SnellTest.java,/mnt/c/Users/GIULIANO/Desktop/Tirocinio/Migliorato/TestSmellDetector/dataset/218/Snell.java,,,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
219,SnellTest98.java,/mnt/c/Users/GIULIANO/Desktop/Tirocinio/Migliorato/TestSmellDetector/dataset/219/SnellTest.java,/mnt/c/Users/GIULIANO/Desktop/Tirocinio/Migliorato/TestSmellDetector/dataset/219/Snell.java,,,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
220,SnellTest99.java,/mnt/c/Users/GIULIANO/Desktop/Tirocinio/Migliorato/TestSmellDetector/dataset/220/SnellTest.java,/mnt/c/Users/GIULIANO/Desktop/Tirocinio/Migliorato/TestSmellDetector/dataset/220/Snell.java,,,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
221,SnellTest100.java,/mnt/c/Users/GIULIANO/Desktop/Tirocinio/Migliorato/TestSmellDetector/dataset/221/SnellTest.java,/mnt/c/Users/GIULIANO/Desktop/Tirocinio/Migliorato/TestSmellDetector/dataset/221/Snell.java,,,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
